19871,1
19872,13
19873,5
19874,10
19875,9
19876,15
19877,15
19878,15
19879,4
19880,12
19881,3
19882,16
19883,9
19884,9
19885,5
19886,12
19887,13
19888,7
19889,15
19890,13
19891,8
19892,11
19893,9
19894,8
19895,14
19896,1
19897,7
19898,13
19899,14
19900,3
19901,5
19902,8
19903,4
19904,2
19905,4
19906,1
19907,8
19908,12
19909,14
19910,15
19911,8
19912,12
19913,4
19914,2
19915,3
19916,10
19917,8
19918,15
19919,3
19920,11
19921,1
19922,13
19923,4
19924,8
19925,15
19926,2
19927,8
19928,15
19929,12
19930,9
19931,9
19932,8
19933,5
19934,7
19935,11
19936,16
19937,2
19938,9
19939,11
19940,4
19941,7
19942,11
19943,2
19944,13
19945,9
19946,13
19947,11
19948,9
19949,9
19950,2
19951,11
19952,15
19953,12
19954,6
19955,15
19956,13
19957,11
19958,10
19959,3
19960,12
19961,11
19962,8
19963,4
19964,10
19965,9
19966,16
19967,4
19968,1
19969,13
19970,4
19971,11
19972,7
19973,9
19974,10
19975,3
19976,10
19977,5
19978,7
19979,12
19980,3
19981,5
19982,16
19983,9
19984,5
19985,2
19986,8
19987,9
19988,4
19989,14
19990,13
19991,7
19992,5
19993,2
19994,15
19995,11
19996,13
19997,13
19998,12
19999,13
20000,16
20001,5
20002,14
20003,14
20004,9
20005,8
20006,8
20007,9
20008,7
20009,3
20010,2
20011,1
20012,3
20013,3
20014,7
20015,16
20016,7
20017,10
20018,16
20019,1
20020,2
20021,3
20022,10
20023,12
20024,11
20025,1
20026,12
20027,1
20028,9
20029,5
20030,8
20031,10
20032,11
20033,14
20034,12
20035,8
20036,13
20037,15
20038,4
20039,15
20040,11
20041,2
20042,3
20043,4
20044,7
20045,12
20046,4
20047,7
20048,13
20049,8
20050,2
20051,6
20052,13
20053,14
20054,12
20055,3
20056,11
20057,6
20058,8
20059,16
20060,9
20061,5
20062,3
20063,7
20064,2
20065,3
20066,13
20067,7
20068,1
20069,10
20070,11
20071,1
20072,14
20073,5
20074,10
20075,8
20076,1
20077,14
20078,14
20079,14
20080,5
20081,6
20082,1
20083,11
20084,9
20085,13
20086,16
20087,9
20088,11
20089,8
20090,4
20091,14
20092,6
20093,16
20094,5
20095,12
20096,15
20097,6
20098,8
20099,13
20100,5
20101,10
20102,9
20103,4
20104,15
20105,11
20106,16
20107,3
20108,8
20109,3
20110,13
20111,6
20112,14
20113,11
20114,1
20115,7
20116,9
20117,10
20118,3
20119,2
20120,5
20121,8
20122,11
20123,16
20124,1
20125,11
20126,12
20127,1
20128,8
20129,9
20130,14
20131,13
20132,3
20133,2
20134,9
20135,7
20136,14
20137,1
20138,9
20139,9
20140,2
20141,13
20142,2
20143,8
20144,6
20145,3
20146,4
20147,6
20148,8
20149,10
20150,8
20151,9
20152,16
20153,7
20154,7
20155,16
20156,3
20157,3
20158,6
20159,5
20160,13
20161,7
20162,13
20163,15
20164,1
20165,12
20166,10
20167,14
20168,9
20169,6
20170,12
20171,13
20172,15
20173,5
20174,5
20175,13
20176,14
20177,16
20178,7
20179,6
20180,16
20181,8
20182,12
20183,14
20184,15
20185,2
20186,13
20187,1
20188,8
20189,4
20190,9
20191,10
20192,4
20193,13
20194,12
20195,14
20196,16
20197,3
20198,4
20199,1
20200,7
20201,14
20202,10
20203,3
20204,11
20205,2
20206,6
20207,2
20208,6
20209,3
20210,13
20211,5
20212,12
20213,12
20214,4
20215,3
20216,7
20217,6
20218,6
20219,15
20220,16
20221,5
20222,11
20223,7
20224,10
20225,2
20226,14
20227,7
20228,4
20229,11
20230,15
20231,11
20232,12
20233,10
20234,1
20235,12
20236,1
20237,4
20238,14
20239,16
20240,2
20241,12
20242,14
20243,14
20244,13
20245,13
20246,9
20247,16
20248,3
20249,2
20250,13
20251,13
20252,6
20253,12
20254,14
20255,7
20256,13
20257,10
20258,9
20259,9
20260,5
20261,11
20262,6
20263,1
20264,14
20265,3
20266,3
20267,2
20268,6
20269,16
20270,3
20271,7
20272,14
20273,12
20274,16
20275,11
20276,5
20277,6
20278,2
20279,5
20280,7
20281,14
20282,12
20283,2
20284,15
20285,4
20286,2
20287,15
20288,4
20289,7
20290,2
20291,10
20292,8
20293,3
20294,13
20295,12
20296,8
20297,2
20298,10
20299,3
20300,6
20301,5
20302,8
20303,9
20304,6
20305,8
20306,10
20307,14
20308,7
20309,10
20310,1
20311,7
20312,5
20313,12
20314,1
20315,10
20316,4
20317,11
20318,12
20319,8
20320,16
20321,9
20322,11
20323,8
20324,14
20325,8
20326,14
20327,3
20328,15
20329,14
20330,3
20331,16
20332,15
20333,8
20334,9
20335,1
20336,16
20337,10
20338,6
20339,13
20340,4
20341,4
20342,15
20343,15
20344,5
20345,13
20346,13
20347,12
20348,13
20349,14
20350,13
20351,1
20352,14
20353,6
20354,3
20355,1
20356,10
20357,7
20358,14
20359,15
20360,3
20361,13
20362,13
20363,11
20364,6
20365,2
20366,6
20367,14
20368,8
20369,6
20370,9
20371,16
20372,2
20373,11
20374,7
20375,13
20376,5
20377,10
20378,11
20379,3
20380,9
20381,5
20382,9
20383,1
20384,13
20385,11
20386,1
20387,16
20388,8
20389,16
20390,7
20391,12
20392,14
20393,16
20394,3
20395,7
20396,13
20397,10
20398,4
20399,13
20400,16
20401,11
20402,9
20403,10
20404,6
20405,14
20406,10
20407,8
20408,15
20409,3
20410,14
20411,15
20412,4
20413,14
20414,5
20415,3
20416,7
20417,14
20418,4
20419,5
20420,8
20421,10
20422,9
20423,10
20424,10
20425,9
20426,7
20427,6
20428,4
20429,16
20430,3
20431,11
20432,10
20433,5
20434,3
20435,2
20436,15
20437,16
20438,7
20439,1
20440,11
20441,5
20442,9
20443,1
20444,4
20445,7
20446,11
20447,9
20448,6
20449,15
20450,12
20451,13
20452,12
20453,13
20454,12
20455,14
20456,12
20457,9
20458,6
20459,4
20460,2
20461,12
20462,1
20463,4
20464,13
20465,8
20466,10
20467,1
20468,3
20469,8
20470,4
20471,2
20472,7
20473,1
20474,11
20475,7
20476,1
20477,3
20478,12
20479,3
20480,3
20481,6
20482,15
20483,12
20484,12
20485,8
20486,14
20487,14
20488,1
20489,6
20490,7
20491,5
20492,8
20493,13
20494,4
20495,6
20496,8
20497,4
20498,2
20499,3
20500,4
20501,3
20502,9
20503,15
20504,11
20505,1
20506,10
20507,1
20508,6
20509,2
20510,6
20511,5
20512,14
20513,7
20514,4
20515,9
20516,6
20517,9
20518,7
20519,11
20520,12
20521,16
20522,13
20523,12
20524,2
20525,4
20526,5
20527,11
20528,10
20529,8
20530,6
20531,4
20532,4
20533,8
20534,14
20535,3
20536,15
20537,4
20538,10
20539,10
20540,8
20541,15
20542,14
20543,1
20544,12
20545,15
20546,16
20547,2
20548,2
20549,10
20550,11
20551,3
20552,14
20553,16
20554,3
20555,2
20556,2
20557,14
20558,12
20559,9
20560,10
20561,4
20562,3
20563,6
20564,11
20565,10
20566,14
20567,15
20568,12
20569,9
20570,12
20571,1
20572,3
20573,13
20574,15
20575,6
20576,8
20577,12
20578,13
20579,2
20580,13
20581,14
20582,14
20583,16
20584,13
20585,14
20586,11
20587,15
20588,4
20589,3
20590,1
20591,4
20592,6
20593,2
20594,9
20595,3
20596,6
20597,7
20598,11
20599,9
20600,16
20601,11
20602,13
20603,15
20604,10
20605,4
20606,9
20607,3
20608,12
20609,5
20610,6
20611,6
20612,13
20613,13
20614,1
20615,9
20616,11
20617,7
20618,15
20619,16
20620,15
20621,8
20622,10
20623,5
20624,13
20625,8
20626,12
20627,7
20628,9
20629,1
20630,4
20631,16
20632,8
20633,14
20634,16
20635,13
20636,2
20637,16
20638,3
20639,5
20640,10
20641,14
20642,14
20643,13
20644,5
20645,7
20646,7
20647,7
20648,2
20649,9
20650,2
20651,16
20652,12
20653,14
20654,5
20655,15
20656,7
20657,11
20658,5
20659,10
20660,1
20661,4
20662,4
20663,7
20664,5
20665,9
20666,12
20667,1
20668,9
20669,10
20670,1
20671,1
20672,3
20673,9
20674,12
20675,2
20676,8
20677,9
20678,10
20679,6
20680,10
20681,12
20682,8
20683,13
20684,1
20685,11
20686,16
20687,14
20688,3
20689,10
20690,14
20691,16
20692,16
20693,7
20694,2
20695,4
20696,7
20697,15
20698,5
20699,10
20700,2
20701,1
20702,9
20703,2
20704,3
20705,7
20706,10
20707,3
20708,5
20709,11
20710,3
20711,7
20712,12
20713,4
20714,5
20715,11
20716,5
20717,3
20718,15
20719,12
20720,12
20721,16
20722,15
20723,10
20724,3
20725,1
20726,16
20727,13
20728,12
20729,5
20730,11
20731,1
20732,16
20733,6
20734,2
20735,9
20736,12
20737,4
20738,1
20739,7
20740,5
20741,7
20742,13
20743,4
20744,16
20745,3
20746,12
20747,14
20748,6
20749,2
20750,2
20751,5
20752,15
20753,15
20754,10
20755,1
20756,4
20757,1
20758,7
20759,8
20760,3
20761,12
20762,13
20763,5
20764,6
20765,5
20766,13
20767,11
20768,4
20769,5
20770,11
20771,7
20772,16
20773,1
20774,9
20775,13
20776,1
20777,2
20778,1
20779,14
20780,5
20781,16
20782,12
20783,4
20784,5
20785,9
20786,8
20787,9
20788,13
20789,3
20790,4
20791,14
20792,8
20793,6
20794,9
20795,9
20796,4
20797,11
20798,11
20799,6
20800,2
20801,15
20802,1
20803,13
20804,13
20805,2
20806,15
20807,2
20808,11
20809,2
20810,11
20811,8
20812,7
20813,16
20814,6
20815,10
20816,16
20817,8
20818,2
20819,13
20820,16
20821,1
20822,14
20823,8
20824,4
20825,15
20826,6
20827,6
20828,4
20829,15
20830,1
20831,11
20832,5
20833,1
20834,1
20835,11
20836,10
20837,13
20838,7
20839,1
20840,9
20841,9
20842,16
20843,15
20844,6
20845,16
20846,7
20847,7
20848,3
20849,3
20850,14
20851,12
20852,14
20853,6
20854,14
20855,5
20856,2
20857,5
20858,14
20859,15
20860,12
20861,1
20862,8
20863,5
20864,16
20865,4
20866,8
20867,16
20868,6
20869,10
20870,4
20871,3
20872,6
20873,10
20874,2
20875,13
20876,3
20877,2
20878,15
20879,6
20880,9
20881,15
20882,2
20883,4
20884,7
20885,6
20886,11
20887,3
20888,10
20889,2
20890,12
20891,14
20892,14
20893,2
20894,6
20895,14
20896,9
20897,6
20898,14
20899,13
20900,15
20901,3
20902,3
20903,10
20904,9
20905,2
20906,1
20907,2
20908,11
20909,3
20910,16
20911,15
20912,15
20913,9
20914,8
20915,13
20916,1
20917,16
20918,9
20919,16
20920,7
20921,9
20922,12
20923,2
20924,7
20925,16
20926,10
20927,2
20928,7
20929,8
20930,2
20931,10
20932,15
20933,14
20934,7
20935,6
20936,4
20937,9
20938,8
20939,16
20940,2
20941,12
20942,13
20943,9
20944,6
20945,12
20946,15
20947,1
20948,12
20949,1
20950,4
20951,10
20952,13
20953,6
20954,16
20955,13
20956,1
20957,5
20958,9
20959,10
20960,6
20961,10
20962,15
20963,14
20964,14
20965,10
20966,3
20967,2
20968,13
20969,16
20970,6
20971,3
20972,11
20973,4
20974,11
20975,14
20976,5
20977,14
20978,4
20979,14
20980,1
20981,4
20982,4
20983,3
20984,5
20985,6
20986,14
20987,15
20988,11
20989,13
20990,9
20991,12
20992,2
20993,9
20994,11
20995,2
20996,5
20997,13
20998,13
20999,10
21000,10
21001,15
21002,2
21003,13
21004,3
21005,2
21006,16
21007,4
21008,3
21009,5
21010,10
21011,1
21012,1
21013,5
21014,14
21015,13
21016,2
21017,5
21018,6
21019,15
21020,7
21021,16
21022,8
21023,3
21024,5
21025,16
21026,16
21027,11
21028,8
21029,4
21030,15
21031,2
21032,5
21033,11
21034,1
21035,5
21036,16
21037,4
21038,3
21039,11
21040,1
21041,12
21042,13
21043,9
21044,5
21045,16
21046,7
21047,15
21048,16
21049,11
21050,3
21051,5
21052,1
21053,16
21054,1
21055,4
21056,16
21057,11
21058,2
21059,14
21060,7
21061,4
21062,12
21063,15
21064,15
21065,3
21066,16
21067,8
21068,9
21069,11
21070,13
21071,3
21072,8
21073,2
21074,10
21075,5
21076,4
21077,6
21078,9
21079,12
21080,3
21081,4
21082,15
21083,11
21084,9
21085,9
21086,12
21087,12
21088,4
21089,16
21090,4
21091,1
21092,6
21093,16
21094,9
21095,9
21096,12
21097,15
21098,5
21099,7
21100,14
21101,9
21102,15
21103,12
21104,2
21105,7
21106,15
21107,8
21108,7
21109,15
21110,16
21111,15
21112,15
21113,9
21114,3
21115,16
21116,3
21117,15
21118,11
21119,6
21120,5
21121,5
21122,10
21123,10
21124,4
21125,2
21126,4
21127,15
21128,6
21129,16
21130,16
21131,2
21132,11
21133,12
21134,15
21135,12
21136,3
21137,5
21138,15
21139,4
21140,14
21141,9
21142,11
21143,4
21144,11
21145,11
21146,1
21147,16
21148,8
21149,1
21150,2
21151,8
21152,8
21153,9
21154,9
21155,5
21156,12
21157,3
21158,1
21159,4
21160,6
21161,6
21162,7
21163,1
21164,14
21165,9
21166,6
21167,11
21168,7
21169,6
21170,16
21171,15
21172,15
21173,13
21174,4
21175,7
21176,1
21177,4
21178,5
21179,1
21180,12
21181,11
21182,12
21183,4
21184,13
21185,1
21186,2
21187,5
21188,2
21189,15
21190,2
21191,8
21192,10
21193,7
21194,15
21195,11
21196,11
21197,3
21198,15
21199,16
21200,2
21201,7
21202,9
21203,7
21204,2
21205,13
21206,4
21207,5
21208,14
21209,10
21210,7
21211,5
21212,11
21213,4
21214,7
21215,13
21216,4
21217,3
21218,11
21219,9
21220,15
21221,5
21222,2
21223,12
21224,6
21225,4
21226,14
21227,3
21228,10
21229,14
21230,5
21231,5
21232,5
21233,2
21234,5
21235,15
21236,13
21237,3
21238,7
21239,1
21240,4
21241,11
21242,2
21243,3
21244,4
21245,3
21246,10
21247,5
21248,14
21249,10
21250,9
21251,16
21252,16
21253,8
21254,12
21255,4
21256,1
21257,9
21258,12
21259,6
21260,5
21261,1
21262,3
21263,14
21264,3
21265,13
21266,16
21267,11
21268,10
21269,11
21270,12
21271,10
21272,15
21273,16
21274,15
21275,5
21276,6
21277,12
21278,9
21279,3
21280,15
21281,4
21282,8
21283,13
21284,10
21285,6
21286,12
21287,6
21288,12
21289,5
21290,15
21291,13
21292,2
21293,11
21294,4
21295,4
21296,8
21297,15
21298,16
21299,2
21300,1
21301,9
21302,12
21303,9
21304,10
21305,8
21306,1
21307,15
21308,6
21309,5
21310,15
21311,14
21312,3
21313,15
21314,4
21315,6
21316,16
21317,14
21318,16
21319,16
21320,13
21321,2
21322,13
21323,8
21324,8
21325,4
21326,13
21327,14
21328,6
21329,8
21330,7
21331,1
21332,12
21333,7
21334,2
21335,16
21336,1
21337,3
21338,6
21339,11
21340,1
21341,11
21342,2
21343,15
21344,12
21345,7
21346,15
21347,14
21348,5
21349,1
21350,9
21351,7
21352,3
21353,10
21354,8
21355,3
21356,15
21357,7
21358,12
21359,2
21360,7
21361,4
21362,3
21363,15
21364,5
21365,6
21366,13
21367,16
21368,10
21369,14
21370,1
21371,15
21372,3
21373,3
21374,13
21375,1
21376,5
21377,7
21378,8
21379,9
21380,6
21381,13
21382,13
21383,15
21384,2
21385,3
21386,1
21387,14
21388,3
21389,11
21390,9
21391,3
21392,8
21393,4
21394,9
21395,16
21396,1
21397,6
21398,5
21399,4
21400,8
21401,11
21402,2
21403,11
21404,11
21405,14
21406,7
21407,11
21408,8
21409,1
21410,14
21411,9
21412,2
21413,15
21414,8
21415,11
21416,9
21417,4
21418,10
21419,2
21420,1
21421,7
21422,7
21423,4
21424,16
21425,9
21426,9
21427,3
21428,15
21429,1
21430,14
21431,14
21432,3
21433,3
21434,8
21435,12
21436,16
21437,2
21438,12
21439,8
21440,14
21441,14
21442,9
21443,3
21444,15
21445,3
21446,1
21447,15
21448,11
21449,4
21450,12
21451,7
21452,2
21453,5
21454,4
21455,14
21456,13
21457,15
21458,15
21459,16
21460,5
21461,2
21462,1
21463,14
21464,9
21465,13
21466,1
21467,3
21468,3
21469,9
21470,6
21471,13
21472,4
21473,15
21474,10
21475,5
21476,15
21477,15
21478,9
21479,16
21480,15
21481,15
21482,7
21483,7
21484,5
21485,13
21486,2
21487,14
21488,4
21489,10
21490,1
21491,16
21492,12
21493,2
21494,11
21495,1
21496,11
21497,13
21498,15
21499,13
21500,10
21501,5
21502,11
21503,12
21504,1
21505,7
21506,3
21507,1
21508,2
21509,13
21510,5
21511,8
21512,11
21513,1
21514,14
21515,1
21516,9
21517,6
21518,4
21519,16
21520,11
21521,9
21522,10
21523,4
21524,6
21525,1
21526,7
21527,1
21528,10
21529,11
21530,6
21531,14
21532,8
21533,3
21534,12
21535,6
21536,6
21537,8
21538,13
21539,10
21540,3
21541,8
21542,6
21543,10
21544,14
21545,2
21546,12
21547,1
21548,2
21549,4
21550,4
21551,13
21552,7
21553,12
21554,8
21555,9
21556,13
21557,13
21558,15
21559,1
21560,13
21561,9
21562,15
21563,7
21564,14
21565,11
21566,9
21567,8
21568,14
21569,15
21570,7
21571,13
21572,6
21573,14
21574,16
21575,10
21576,4
21577,1
21578,2
21579,16
21580,3
21581,4
21582,9
21583,14
21584,10
21585,9
21586,6
21587,1
21588,14
21589,11
21590,8
21591,10
21592,9
21593,4
21594,1
21595,2
21596,14
21597,15
21598,3
21599,6
21600,1
21601,15
21602,5
21603,15
21604,6
21605,5
21606,15
21607,7
21608,10
21609,10
21610,1
21611,5
21612,14
21613,5
21614,1
21615,1
21616,16
21617,2
21618,9
21619,10
21620,3
21621,11
21622,6
21623,4
21624,15
21625,13
21626,5
21627,7
21628,1
21629,5
21630,13
21631,14
21632,1
21633,14
21634,3
21635,10
21636,5
21637,14
21638,2
21639,2
21640,5
21641,3
21642,6
21643,2
21644,8
21645,7
21646,3
21647,12
21648,10
21649,4
21650,9
21651,2
21652,13
21653,14
21654,12
21655,10
21656,8
21657,7
21658,10
21659,11
21660,12
21661,1
21662,14
21663,1
21664,7
21665,14
21666,12
21667,6
21668,13
21669,15
21670,13
21671,1
21672,6
21673,5
21674,1
21675,7
21676,6
21677,12
21678,2
21679,6
21680,15
21681,5
21682,5
21683,3
21684,8
21685,11
21686,5
21687,15
21688,15
21689,7
21690,12
21691,4
21692,7
21693,16
21694,10
21695,9
21696,2
21697,15
21698,1
21699,16
21700,15
21701,3
21702,14
21703,1
21704,6
21705,1
21706,10
21707,7
21708,3
21709,8
21710,5
21711,4
21712,9
21713,12
21714,15
21715,10
21716,8
21717,13
21718,12
21719,16
21720,1
21721,10
21722,14
21723,7
21724,11
21725,13
21726,11
21727,15
21728,11
21729,15
21730,12
21731,15
21732,6
21733,5
21734,8
21735,14
21736,5
21737,4
21738,16
21739,5
21740,6
21741,13
21742,6
21743,9
21744,13
21745,7
21746,13
21747,7
21748,14
21749,12
21750,11
21751,1
21752,3
21753,5
21754,14
21755,12
21756,14
21757,12
21758,15
21759,9
21760,6
21761,5
21762,5
21763,14
21764,2
21765,5
21766,9
21767,8
21768,15
21769,16
21770,14
21771,15
21772,12
21773,3
21774,13
21775,4
21776,15
21777,5
21778,4
21779,11
21780,3
21781,14
21782,4
21783,15
21784,9
21785,9
21786,2
21787,11
21788,11
21789,3
21790,9
21791,7
21792,7
21793,14
21794,5
21795,3
21796,12
21797,4
21798,2
21799,2
21800,2
21801,16
21802,5
21803,9
21804,15
21805,6
21806,7
21807,5
21808,14
21809,10
21810,13
21811,1
21812,8
21813,4
21814,7
21815,2
21816,1
21817,5
21818,5
21819,14
21820,7
21821,10
21822,8
21823,13
21824,2
21825,9
21826,6
21827,5
21828,13
21829,13
21830,6
21831,16
21832,9
21833,5
21834,4
21835,11
21836,16
21837,16
21838,15
21839,1
21840,15
21841,10
21842,11
21843,13
21844,7
21845,10
21846,2
21847,6
21848,2
21849,15
21850,15
21851,13
21852,10
21853,13
21854,13
21855,12
21856,1
21857,1
21858,16
21859,1
21860,11
21861,9
21862,12
21863,14
21864,3
21865,16
21866,9
21867,4
21868,14
21869,7
21870,1
21871,4
21872,12
21873,5
21874,10
21875,16
21876,10
21877,7
21878,5
21879,4
21880,8
21881,15
21882,9
21883,1
21884,9
21885,10
21886,10
21887,12
21888,2
21889,16
21890,12
21891,1
21892,15
21893,8
21894,13
21895,9
21896,9
21897,10
21898,15
21899,5
21900,8
21901,8
21902,13
21903,12
21904,5
21905,10
21906,4
21907,13
21908,1
21909,10
21910,10
21911,7
21912,5
21913,3
21914,8
21915,13
21916,6
21917,7
21918,9
21919,5
21920,5
21921,14
21922,9
21923,2
21924,7
21925,14
21926,11
21927,13
21928,13
21929,6
21930,1
21931,16
21932,9
21933,6
21934,5
21935,9
21936,16
21937,6
21938,1
21939,10
21940,6
21941,12
21942,4
21943,5
21944,2
21945,16
21946,14
21947,3
21948,10
21949,8
21950,5
21951,13
21952,16
21953,7
21954,12
21955,12
21956,13
21957,4
21958,7
21959,1
21960,9
21961,9
21962,9
21963,4
21964,13
21965,5
21966,1
21967,3
21968,8
21969,4
21970,12
21971,16
21972,12
21973,13
21974,12
21975,12
21976,5
21977,15
21978,3
21979,15
21980,16
21981,4
21982,9
21983,16
21984,10
21985,3
21986,3
21987,7
21988,4
21989,14
21990,12
21991,10
21992,3
21993,14
21994,16
21995,4
21996,12
21997,16
21998,2
21999,1
22000,16
22001,16
22002,3
22003,11
22004,3
22005,16
22006,1
22007,9
22008,3
22009,8
22010,14
22011,6
22012,2
22013,9
22014,3
22015,6
22016,10
22017,7
22018,12
22019,6
22020,4
22021,8
22022,9
22023,10
22024,13
22025,6
22026,7
22027,4
22028,7
22029,11
22030,1
22031,15
22032,13
22033,16
22034,7
22035,12
22036,1
22037,12
22038,8
22039,7
22040,14
22041,2
22042,3
22043,13
22044,8
22045,16
22046,5
22047,1
22048,1
22049,2
22050,14
22051,10
22052,2
22053,15
22054,9
22055,14
22056,1
22057,1
22058,13
22059,6
22060,8
22061,13
22062,1
22063,12
22064,1
22065,9
22066,7
22067,4
22068,5
22069,16
22070,9
22071,15
22072,3
22073,15
22074,14
22075,14
22076,12
22077,15
22078,14
22079,1
22080,3
22081,10
22082,5
22083,10
22084,12
22085,3
22086,7
22087,12
22088,16
22089,2
22090,8
22091,2
22092,3
22093,2
22094,11
22095,2
22096,4
22097,13
22098,3
22099,8
22100,1
22101,16
22102,7
22103,15
22104,8
22105,7
22106,3
22107,16
22108,11
22109,5
22110,3
22111,1
22112,15
22113,15
22114,9
22115,13
22116,5
22117,13
22118,13
22119,9
22120,16
22121,10
22122,5
22123,7
22124,5
22125,14
22126,9
22127,14
22128,2
22129,11
22130,15
22131,11
22132,9
22133,15
22134,15
22135,2
22136,6
22137,12
22138,12
22139,8
22140,4
22141,13
22142,5
22143,6
22144,9
22145,8
22146,11
22147,2
22148,7
22149,15
22150,8
22151,8
22152,2
22153,8
22154,10
22155,4
22156,1
22157,14
22158,7
22159,6
22160,7
22161,10
22162,16
22163,2
22164,15
22165,7
22166,12
22167,12
22168,5
22169,5
22170,9
22171,13
22172,8
22173,1
22174,7
22175,11
22176,3
22177,6
22178,3
22179,10
22180,14
22181,15
22182,15
22183,15
22184,16
22185,1
22186,10
22187,1
22188,6
22189,7
22190,1
22191,6
22192,12
22193,8
22194,3
22195,10
22196,13
22197,16
22198,6
22199,15
22200,8
22201,2
22202,9
22203,4
22204,10
22205,14
22206,1
22207,11
22208,14
22209,4
22210,16
22211,1
22212,2
22213,7
22214,10
22215,13
22216,6
22217,8
22218,13
22219,16
22220,2
22221,12
22222,11
22223,7
22224,11
22225,3
22226,6
22227,7
22228,4
22229,9
22230,11
22231,5
22232,15
22233,7
22234,8
22235,8
22236,4
22237,12
22238,14
22239,4
22240,5
22241,4
22242,16
22243,8
22244,6
22245,8
22246,4
22247,3
22248,4
22249,16
22250,6
22251,13
22252,13
22253,3
22254,15
22255,6
22256,1
22257,12
22258,9
22259,9
22260,8
22261,8
22262,8
22263,14
22264,14
22265,15
22266,5
22267,15
22268,2
22269,14
22270,11
22271,4
22272,8
22273,3
22274,9
22275,10
22276,2
22277,12
22278,12
22279,7
22280,13
22281,7
22282,7
22283,5
22284,2
22285,3
22286,6
22287,3
22288,9
22289,6
22290,11
22291,4
22292,3
22293,12
22294,6
22295,12
22296,9
22297,15
22298,5
22299,15
22300,13
22301,6
22302,12
22303,4
22304,2
22305,8
22306,1
22307,2
22308,4
22309,16
22310,15
22311,2
22312,4
22313,10
22314,4
22315,8
22316,5
22317,7
22318,5
22319,11
22320,2
22321,6
22322,7
22323,3
22324,10
22325,13
22326,13
22327,9
22328,11
22329,13
22330,13
22331,15
22332,4
22333,9
22334,6
22335,1
22336,8
22337,11
22338,6
22339,15
22340,3
22341,6
22342,3
22343,15
22344,12
22345,2
22346,9
22347,15
22348,12
22349,11
22350,7
22351,2
22352,1
22353,13
22354,9
22355,7
22356,14
22357,15
22358,4
22359,7
22360,7
22361,10
22362,3
22363,15
22364,16
22365,4
22366,16
22367,12
22368,13
22369,1
22370,8
22371,4
22372,4
22373,1
22374,11
22375,13
22376,4
22377,15
22378,4
22379,2
22380,14
22381,4
22382,12
22383,12
22384,6
22385,16
22386,7
22387,13
22388,12
22389,1
22390,4
22391,12
22392,6
22393,16
22394,1
22395,6
22396,10
22397,13
22398,8
22399,16
22400,3
22401,5
22402,5
22403,7
22404,9
22405,11
22406,7
22407,11
22408,15
22409,9
22410,15
22411,3
22412,11
22413,14
22414,11
22415,7
22416,9
22417,16
22418,2
22419,16
22420,5
22421,10
22422,3
22423,16
22424,3
22425,16
22426,1
22427,11
22428,15
22429,10
22430,10
22431,1
22432,5
22433,16
22434,12
22435,3
22436,2
22437,12
22438,15
22439,10
22440,2
22441,8
22442,15
22443,15
22444,4
22445,4
22446,1
22447,11
22448,13
22449,16
22450,7
22451,5
22452,10
22453,15
22454,16
22455,11
22456,16
22457,7
22458,1
22459,9
22460,1
22461,11
22462,8
22463,6
22464,9
22465,6
22466,7
22467,6
22468,3
22469,8
22470,15
22471,5
22472,16
22473,4
22474,14
22475,8
22476,3
22477,15
22478,1
22479,10
22480,1
22481,4
22482,8
22483,7
22484,4
22485,4
22486,8
22487,7
22488,5
22489,2
22490,2
22491,16
22492,1
22493,7
22494,8
22495,16
22496,8
22497,6
22498,3
22499,2
22500,1
22501,3
22502,11
22503,3
22504,9
22505,12
22506,13
22507,16
22508,3
22509,11
22510,15
22511,10
22512,13
22513,6
22514,2
22515,10
22516,6
22517,16
22518,3
22519,14
22520,8
22521,4
22522,8
22523,12
22524,4
22525,7
22526,11
22527,6
22528,9
22529,11
22530,15
22531,8
22532,5
22533,9
22534,14
22535,3
22536,8
22537,14
22538,12
22539,3
22540,5
22541,4
22542,14
22543,5
22544,14
22545,15
22546,4
22547,15
22548,4
22549,4
22550,1
22551,5
22552,5
22553,16
22554,13
22555,9
22556,15
22557,2
22558,15
22559,1
22560,16
22561,3
22562,8
22563,15
22564,13
22565,6
22566,3
22567,5
22568,4
22569,6
22570,14
22571,11
22572,8
22573,3
22574,11
22575,12
22576,13
22577,8
22578,2
22579,4
22580,15
22581,12
22582,6
22583,16
22584,2
22585,5
22586,3
22587,13
22588,4
22589,5
22590,1
22591,16
22592,16
22593,11
22594,10
22595,8
22596,15
22597,16
22598,12
22599,3
22600,15
22601,14
22602,13
22603,5
22604,4
22605,16
22606,2
22607,16
22608,2
22609,1
22610,10
22611,10
22612,13
22613,6
22614,14
22615,4
22616,10
22617,9
22618,10
22619,7
22620,12
22621,2
22622,15
22623,6
22624,8
22625,11
22626,13
22627,1
22628,8
22629,12
22630,14
22631,2
22632,7
22633,14
22634,12
22635,4
22636,14
22637,1
22638,6
22639,8
22640,6
22641,8
22642,9
22643,1
22644,16
22645,7
22646,15
22647,13
22648,5
22649,3
22650,12
22651,5
22652,16
22653,12
22654,4
22655,4
22656,15
22657,7
22658,14
22659,7
22660,13
22661,5
22662,8
22663,6
22664,9
22665,15
22666,3
22667,5
22668,13
22669,4
22670,6
